Waterbody Official Name,Activity Date,Survey Type,Equipment Type,Survey Comments,HUC,TTM Easting,TTM Northing,UTM Easting,UTM Northing,UTM Ref Mer,Latitude,Longitude,ATS QTR,ATS SEC,ATS TWP,ATS RGE,ATS MER,Location Comments,Distance (m),Time (s),Time (h),Angler Count,Pass Number,Captured Count,Total Count of Species by SurveyID,Species Code,Species Common Name,Weight (g),Fork Length (mm),Total Length (mm),Gender,Age,Water Temp (C),Water Conductivity (uS/cm),Dissolved Oxygen (mg/L),Wetted Width (m),Rooted Width (m),Conducted By,Inventory Project ID,Project Location ID,Inventory Survey ID
Freeman HUC8,17-Jul-15,Electrofishing,BACKPACK,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,300,2288,,,,1,4,WHSC,WHITE SUCKER,,68,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639834,1485501
Freeman HUC8,17-Jul-15,Electrofishing,BACKPACK,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,300,2288,,,,1,1,BURB,BURBOT,,,139,U,,,,,,,FISHERIES MANAGEMENT,21178,4639834,1485501
Freeman HUC8,17-Jul-15,Electrofishing,BACKPACK,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,300,2288,,,,24,24,LKCH,LAKE CHUB,,,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639834,1485501
Freeman HUC8,17-Jul-15,Electrofishing,BACKPACK,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,300,2288,,,,1,1,NRDC,NORTHERN REDBELLY DACE,,48,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639834,1485501
Freeman HUC8,17-Jul-15,Electrofishing,BACKPACK,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,300,2288,,,,7,7,PRDC,PEARL DACE,,,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639834,1485501
Freeman HUC8,17-Jul-15,Electrofishing,BACKPACK,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,300,2288,,,,,,,,,,,,,,,,9.9,,FISHERIES MANAGEMENT,21178,4639834,1485501
Freeman HUC8,17-Jul-15,Electrofishing,BACKPACK,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,300,2288,,,,,,,,,,,,,,,,8.8,,FISHERIES MANAGEMENT,21178,4639834,1485502
Freeman HUC8,17-Jul-15,Electrofishing,BACKPACK,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,300,2288,,,,1,1,LNDC,LONGNOSE DACE,,55,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639834,1485502
Freeman HUC8,17-Jul-15,Electrofishing,BACKPACK,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,300,2288,,,,15,15,LKCH,LAKE CHUB,,,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639834,1485502
Freeman HUC8,17-Jul-15,Electrofishing,BACKPACK,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,300,2288,,,,1,2,WHSC,WHITE SUCKER,,102,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639834,1485502
Freeman HUC8,17-Jul-15,Electrofishing,BACKPACK,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,300,2288,,,,1,2,WHSC,WHITE SUCKER,,68,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639834,1485502
Freeman HUC8,17-Jul-15,Aquatic Habitat Assessment,,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,,,,,,,,,,,,,,,,,,8.8,9.32,FISHERIES MANAGEMENT,21178,4639834,1485628
Freeman HUC8,17-Jul-15,Aquatic Habitat Assessment,,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,,,,,,,,,,,,,,,,,,8.55,3.3,FISHERIES MANAGEMENT,21178,4639834,1485628
Freeman HUC8,17-Jul-15,Aquatic Habitat Assessment,,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,,,,,,,,,,,,,,,,,,5.8,7.39,FISHERIES MANAGEMENT,21178,4639834,1485628
Freeman HUC8,17-Jul-15,Aquatic Habitat Assessment,,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,,,,,,,,,,,,,,,,,,2.6,8.2,FISHERIES MANAGEMENT,21178,4639834,1485628
Freeman HUC8,17-Jul-15,Aquatic Habitat Assessment,,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,,,,,,,,,,,,,,,,,,9.9,11.42,FISHERIES MANAGEMENT,21178,4639834,1485628
Freeman HUC8,17-Jul-15,Aquatic Habitat Assessment,,,17010603,463211.491,6045926.247,592459.337,6049138.279,-117 (Zone 11),54.581273,-115.569422,SE,34,64,11,5,,,,,,,,,,,,,,,,12,,,2.85,8.2,FISHERIES MANAGEMENT,21178,4639834,1485628
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,2,WHSC,WHITE SUCKER,,131,140,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485503
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,2,ARGR,ARCTIC GRAYLING,,69,75,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485503
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,2,ARGR,ARCTIC GRAYLING,,196,216,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485503
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,2,PRDC,PEARL DACE,,76,83,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485503
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,2,WHSC,WHITE SUCKER,,101,116,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485503
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,2,PRDC,PEARL DACE,,88,95,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485503
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,,,,,,,,,,,,,3,,FISHERIES MANAGEMENT,21178,4639835,1485503
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,2,PRDC,PEARL DACE,,96,104,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485504
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,2,PRDC,PEARL DACE,,86,93,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485504
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,2,ARGR,ARCTIC GRAYLING,,187,205,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485504
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,2,ARGR,ARCTIC GRAYLING,,172,190,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485504
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,,,,,,,,,,,,,4,,FISHERIES MANAGEMENT,21178,4639835,1485504
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,1,BURB,BURBOT,,,171,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485505
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,8,ARGR,ARCTIC GRAYLING,,62,67,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485505
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,8,ARGR,ARCTIC GRAYLING,,65,70,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485505
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,8,ARGR,ARCTIC GRAYLING,,69,76,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485505
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,8,ARGR,ARCTIC GRAYLING,,70,76,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485505
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,,,,,,,,,,,,,2,,FISHERIES MANAGEMENT,21178,4639835,1485505
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,8,ARGR,ARCTIC GRAYLING,,137,149,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485505
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,8,ARGR,ARCTIC GRAYLING,,138,151,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485505
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,8,ARGR,ARCTIC GRAYLING,,170,186,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485505
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,2,PRDC,PEARL DACE,,94,99,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485505
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,2,PRDC,PEARL DACE,,95,102,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485505
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,8,ARGR,ARCTIC GRAYLING,,72,76,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485505
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,6,PRDC,PEARL DACE,,74,82,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485506
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,2,ARGR,ARCTIC GRAYLING,,155,173,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485506
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,2,ARGR,ARCTIC GRAYLING,,,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485506
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,1,BURB,BURBOT,,,194,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485506
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,1,WHSC,WHITE SUCKER,,85,90,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485506
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,6,PRDC,PEARL DACE,,78,84,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485506
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,,,,,,,,,,,,,7.5,,FISHERIES MANAGEMENT,21178,4639835,1485506
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,6,PRDC,PEARL DACE,,94,103,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485506
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,6,PRDC,PEARL DACE,,82,95,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485506
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,6,PRDC,PEARL DACE,,82,90,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485506
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,6,PRDC,PEARL DACE,,79,84,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485506
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,6,WHSC,WHITE SUCKER,,96,100,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,6,WHSC,WHITE SUCKER,,100,105,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,12,PRDC,PEARL DACE,,87,94,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,6,WHSC,WHITE SUCKER,,103,108,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,6,WHSC,WHITE SUCKER,,107,114,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,6,WHSC,WHITE SUCKER,,116,123,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,6,WHSC,WHITE SUCKER,,149,157,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,3,ARGR,ARCTIC GRAYLING,,,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,3,ARGR,ARCTIC GRAYLING,,70,75,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,3,ARGR,ARCTIC GRAYLING,,200,222,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,1,LKCH,LAKE CHUB,,92,98,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,12,PRDC,PEARL DACE,,46,50,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,12,PRDC,PEARL DACE,,55,60,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,12,PRDC,PEARL DACE,,70,75,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,12,PRDC,PEARL DACE,,70,76,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,12,PRDC,PEARL DACE,,74,80,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,12,PRDC,PEARL DACE,,75,82,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,12,PRDC,PEARL DACE,,84,90,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,12,PRDC,PEARL DACE,,86,92,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,12,PRDC,PEARL DACE,,86,94,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,,,,,,,,,,,,,6,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,12,PRDC,PEARL DACE,,97,103,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,12,PRDC,PEARL DACE,,87,95,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485507
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,1,1,PRDC,PEARL DACE,,90,99,U,,,,,,,FISHERIES MANAGEMENT,21178,4639835,1485508
Freeman HUC8,28-Jul-15,Electrofishing,BACKPACK,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,300,4500,,,,,,,,,,,,,,,,5,,FISHERIES MANAGEMENT,21178,4639835,1485508
Freeman HUC8,28-Jul-15,Aquatic Habitat Assessment,,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,,,,,,,,,,,,,,,,,,6,8,FISHERIES MANAGEMENT,21178,4639835,1485629
Freeman HUC8,28-Jul-15,Aquatic Habitat Assessment,,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,,,,,,,,,,,,,,,,,,7.5,7,FISHERIES MANAGEMENT,21178,4639835,1485629
Freeman HUC8,28-Jul-15,Aquatic Habitat Assessment,,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,,,,,,,,,,,,,,,,,,2,4,FISHERIES MANAGEMENT,21178,4639835,1485629
Freeman HUC8,28-Jul-15,Aquatic Habitat Assessment,,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,,,,,,,,,,,,,,,,,,3,4,FISHERIES MANAGEMENT,21178,4639835,1485629
Freeman HUC8,28-Jul-15,Aquatic Habitat Assessment,,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,,,,,,,,,,,,,,,,,,4,3.5,FISHERIES MANAGEMENT,21178,4639835,1485629
Freeman HUC8,28-Jul-15,Aquatic Habitat Assessment,,,17010603,469941.525,6038422.215,599403.487,6041824.939,-117 (Zone 11),54.514254,-115.46449,NE,5,64,10,5,,,,,,,,,,,,,,,,,,,5,6,FISHERIES MANAGEMENT,21178,4639835,1485629
Freeman HUC8,29-Jul-15,Electrofishing,BACKPACK,,17010603,465525.179,6044257.756,594820.754,6047535.466,-117 (Zone 11),54.566436,-115.533416,SW,25,64,11,5,,300,735,,,,1,3,BRST,BROOK STICKLEBACK,,,55,U,,,,,,,FISHERIES MANAGEMENT,21178,4639837,1485515
Freeman HUC8,29-Jul-15,Electrofishing,BACKPACK,,17010603,465525.179,6044257.756,594820.754,6047535.466,-117 (Zone 11),54.566436,-115.533416,SW,25,64,11,5,,300,735,,,,1,3,BRST,BROOK STICKLEBACK,,,68,U,,,,,,,FISHERIES MANAGEMENT,21178,4639837,1485515
Freeman HUC8,29-Jul-15,Electrofishing,BACKPACK,,17010603,465525.179,6044257.756,594820.754,6047535.466,-117 (Zone 11),54.566436,-115.533416,SW,25,64,11,5,,300,735,,,,1,3,BRST,BROOK STICKLEBACK,,,70,U,,,,,,,FISHERIES MANAGEMENT,21178,4639837,1485515
Freeman HUC8,29-Jul-15,Electrofishing,BACKPACK,,17010603,465525.179,6044257.756,594820.754,6047535.466,-117 (Zone 11),54.566436,-115.533416,SW,25,64,11,5,,300,735,,,,,,,,,,,,,,,,0.6,,FISHERIES MANAGEMENT,21178,4639837,1485515
Freeman HUC8,29-Jul-15,Electrofishing,BACKPACK,No fish caught.,17010603,465525.179,6044257.756,594820.754,6047535.466,-117 (Zone 11),54.566436,-115.533416,SW,25,64,11,5,,300,735,,,,,,,,,,,,,,,,1.8,,FISHERIES MANAGEMENT,21178,4639837,1485516
Freeman HUC8,29-Jul-15,Electrofishing,BACKPACK,No fish caught.,17010603,465525.179,6044257.756,594820.754,6047535.466,-117 (Zone 11),54.566436,-115.533416,SW,25,64,11,5,,300,735,,,,,,,,,,,,,,,,1,,FISHERIES MANAGEMENT,21178,4639837,1485516
